2019,KETCHIKAN,19066707,770589,R,COM CP,,TRAD,PURSE,8/20/2019,34,5,1,S,SE,,,,,COHO,GOOD,590,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,,,2018,SMOLT
2019,KETCHIKAN,19066707,770588,R,COM CP,,TRAD,PURSE,8/20/2019,34,5,1,S,SE,,,,,COHO,GOOD,610,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,,,2018,SMOLT
2019,KETCHIKAN,19066707,770587,R,COM CP,,TRAD,PURSE,8/20/2019,34,5,1,S,SE,,,,,COHO,GOOD,615,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,,,2018,SMOLT
2019,KETCHIKAN,19066713,784519,R,COM CP,,TRAD,PURSE,8/21/2019,34,5,1,S,SE,SASI,101,,,COHO,GOOD,545,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,2.97408,3.00382,2018,SMOLT
2019,KETCHIKAN,19066713,784520,R,COM CP,,TRAD,PURSE,8/21/2019,34,5,1,S,SE,SASI,101,,,COHO,GOOD,590,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,2.97408,3.00382,2018,SMOLT
2019,KETCHIKAN,19066713,784518,R,COM CP,,TRAD,PURSE,8/21/2019,34,5,1,S,SE,SASI,101,,,COHO,GOOD,640,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,2.97408,3.00382,2018,SMOLT
2019,KETCHIKAN,19066717,784524,R,COM CP,,TRAD,PURSE,8/21/2019,34,5,1,S,SE,SASI,,,,COHO,GOOD,565,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,2.97408,3.00382,2018,SMOLT
2019,KETCHIKAN,19066717,784525,R,COM CP,,TRAD,PURSE,8/21/2019,34,5,1,S,SE,SASI,,,,COHO,GOOD,590,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,2.97408,3.00382,2018,SMOLT
2019,KETCHIKAN,19066722,750308,R,COM CP,,TRAD,PURSE,8/21/2019,34,5,1,S,SW,SASO,,,,COHO,GOOD,620,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,4.75952,4.80712,2018,SMOLT
2019,KETCHIKAN,19066722,750311,R,COM CP,,TRAD,PURSE,8/21/2019,34,5,1,S,SW,SASO,,,,COHO,GOOD,655,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,4.75952,4.80712,2018,SMOLT
2019,KETCHIKAN,19066733,770827,R,COM CP,,TRAD,PURSE,8/24/2019,34,5,1,S,SE,SASI,101,25,,COHO,GOOD,485,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,2.97408,3.00382,2018,SMOLT
2019,KETCHIKAN,19066729,750317,R,COM CP,,TRAD,PURSE,8/24/2019,34,5,1,S,SE,SASI,101,41,,COHO,GOOD,625,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,2.97408,3.00382,2018,SMOLT
2019,KETCHIKAN,19066732,750320,R,COM CP,,TRAD,PURSE,8/24/2019,34,5,1,S,SE,SASI,102,,,COHO,GOOD,575,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,2.97408,3.00382,2018,SMOLT
2019,WRANGELL,19126118,730772,R,COM CP,,TRAD,PURSE,8/24/2019,34,5,1,S,SE,SACI,106,30,,COHO,GOOD,605,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,2.30445,2.32749,2018,SMOLT
2019,KETCHIKAN,19066737,784542,R,COM CP,,TRAD,PURSE,8/25/2019,35,5,1,S,SE,SASI,102,,,COHO,GOOD,480,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,2.97408,3.00382,2018,SMOLT
2019,KETCHIKAN,19066761,784568,R,COM CP,,TRAD,PURSE,8/29/2019,35,5,1,S,SE,SASI,,,,COHO,GOOD,555,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,2.97408,3.00382,2018,SMOLT
2019,KETCHIKAN,19066803,750334,R,COM CP,,TRAD,SET,9/3/2019,36,,1,S,SE,,101,11,,COHO,GOOD,615,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,,,2018,SMOLT
2019,KETCHIKAN,19066803,750338,R,COM CP,,TRAD,SET,9/3/2019,36,,1,S,SE,,101,11,,COHO,GOOD,680,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,,,2018,SMOLT
2019,SITKA,19037118,779117,R,COM CP,,TRAD,TROLL,7/11/2019,28,4,1,S,NW,,154,,,COHO,GOOD,605,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,3.23006,3.26236,2018,SMOLT
2019,SITKA,19037150,779220,R,COM CP,,TRAD,TROLL,7/12/2019,28,4,1,S,NW,,154,,,COHO,GOOD,575,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,3.23006,3.26236,2018,SMOLT
2019,SITKA,19037241,779295,R,COM CP,,TRAD,TROLL,7/13/2019,28,4,1,S,NW,,154,,,COHO,GOOD,555,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,3.23006,3.26236,2018,SMOLT
2019,SITKA,19037200,776331,R,COM CP,,TRAD,TROLL,7/18/2019,29,4,1,S,NW,,113,41,,COHO,GOOD,500,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,3.23006,3.26236,2018,SMOLT
2019,SITKA,19037259,761637,R,COM CP,,TRAD,TROLL,7/19/2019,29,4,1,S,NW,,154,,,COHO,GOOD,520,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,3.23006,3.26236,2018,SMOLT
2019,SITKA,19037238,779278,R,COM CP,,TRAD,TROLL,7/20/2019,29,4,1,S,NW,,154,,,COHO,GOOD,565,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,3.23006,3.26236,2018,SMOLT
2019,CRAIG,19076447,765655,R,COM CP,,TRAD,TROLL,7/23/2019,30,4,1,S,NE,,109,61,,COHO,GOOD,450,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.53862,5.59401,2018,SMOLT
2019,CRAIG,19076463,791362,R,COM CP,,TRAD,TROLL,7/23/2019,30,4,1,S,NW,,113,22,,COHO,GOOD,580,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,3.23006,3.26236,2018,SMOLT
2019,SITKA,19037318,777130,R,COM CP,,TRAD,TROLL,7/23/2019,30,4,1,S,,,,,,COHO,GOOD,510,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,,,2018,SMOLT
2019,SITKA,19037318,777119,R,COM CP,,TRAD,TROLL,7/23/2019,30,4,1,S,,,,,,COHO,GOOD,615,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,,,2018,SMOLT
2019,CRAIG,19076453,791920,R,COM CP,,TRAD,TROLL,7/24/2019,30,4,1,S,SW,,103,90,,COHO,GOOD,590,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,1.71629,1.73345,2018,SMOLT
2019,SITKA,19037417,777223,R,COM CP,,TRAD,TROLL,7/26/2019,30,4,1,S,NW,,113,11,,COHO,GOOD,580,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,3.23006,3.26236,2018,SMOLT
2019,SITKA,19037367,779408,R,COM CP,,TRAD,TROLL,7/27/2019,30,4,1,S,NW,,113,45,,COHO,GOOD,590,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,3.23006,3.26236,2018,SMOLT
2019,SITKA,19037367,779410,R,COM CP,,TRAD,TROLL,7/27/2019,30,4,1,S,NW,,113,45,,COHO,GOOD,630,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,3.23006,3.26236,2018,SMOLT
2019,SITKA,19037376,761673,R,COM CP,,TRAD,TROLL,7/27/2019,30,4,1,S,NW,,154,,,COHO,GOOD,640,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,3.23006,3.26236,2018,SMOLT
2019,HOONAH,19110026,663475,R,COM CP,,TRAD,TROLL,7/28/2019,31,4,1,S,NW,,113,,,COHO,GOOD,600,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,3.23006,3.26236,2018,SMOLT
2019,SITKA,19037391,781093,R,COM CP,,TRAD,TROLL,7/29/2019,31,4,1,S,NW,,154,,,COHO,GOOD,605,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,3.23006,3.26236,2018,SMOLT
2019,CRAIG,19076516,791967,R,COM CP,,TRAD,TROLL,7/30/2019,31,4,1,S,SW,,104,30,,COHO,GOOD,615,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,1.71629,1.73345,2018,SMOLT
2019,KETCHIKAN,19066513,770371,R,COM CP,,TRAD,TROLL,8/1/2019,31,4,1,S,SE,,101,25,,COHO,GOOD,655,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,2.32892,2.35221,2018,SMOLT
2019,SITKA,19037434,779364,R,COM CP,,TRAD,TROLL,8/1/2019,31,4,1,S,NW,,,,,COHO,GOOD,625,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,3.23006,3.26236,2018,SMOLT
2019,SITKA,19037524,777269,R,COM CP,,TRAD,TROLL,8/4/2019,32,4,1,S,NW,,154,,,COHO,GOOD,520,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,3.23006,3.26236,2018,SMOLT
2019,SITKA,19037553,776388,R,COM CP,,TRAD,TROLL,8/4/2019,32,4,1,S,NW,,154,,,COHO,GOOD,530,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,3.23006,3.26236,2018,SMOLT
2019,SITKA,19037523,777266,R,COM CP,,TRAD,TROLL,8/4/2019,32,4,1,S,NW,,154,,,COHO,GOOD,585,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,3.23006,3.26236,2018,SMOLT
2019,SITKA,19037559,777305,R,COM CP,,TRAD,TROLL,8/4/2019,32,4,1,S,NW,,154,,,COHO,GOOD,595,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,3.23006,3.26236,2018,SMOLT
2019,SITKA,19037549,779380,R,COM CP,,TRAD,TROLL,8/4/2019,32,4,1,S,NW,,154,,,COHO,GOOD,605,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,3.23006,3.26236,2018,SMOLT
2019,PETERSBURG,19056414,756972,R,COM CP,,TRAD,TROLL,8/13/2019,33,5,1,S,NE,,109,10,,COHO,GOOD,665,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,10.80467,10.91272,2018,SMOLT
2019,CRAIG,19076595,791984,R,COM CP,,TRAD,TROLL,8/14/2019,33,5,1,S,SW,,104,35,,COHO,GOOD,620,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,2.05525,2.0758,2018,SMOLT
2019,WRANGELL,19126099,730745,R,COM CP,,TRAD,TROLL,8/14/2019,33,5,1,S,SE,,105,50,,COHO,GOOD,610,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,1.94122,1.96063,2018,SMOLT
2019,SITKA,19037661,780285,R,COM CP,,TRAD,TROLL,8/14/2019,33,5,1,S,NW,,113,11,,COHO,GOOD,555,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,SITKA,19037604,780221,R,COM CP,,TRAD,TROLL,8/14/2019,33,5,1,S,NW,,154,,,COHO,GOOD,570,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,SITKA,19037659,780273,R,COM CP,,TRAD,TROLL,8/14/2019,33,5,1,S,NW,,154,,,COHO,GOOD,590,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,SITKA,19037629,777977,R,COM CP,,TRAD,TROLL,8/14/2019,33,5,1,S,NW,,154,,,COHO,GOOD,595,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,SITKA,19037590,780321,R,COM CP,,TRAD,TROLL,8/14/2019,33,5,1,S,NW,,154,,,COHO,GOOD,600,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,SITKA,19037680,779527,R,COM CP,,TRAD,TROLL,8/16/2019,33,5,1,S,NW,,154,,,COHO,GOOD,630,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,SITKA,19037693,779547,R,COM CP,,TRAD,TROLL,8/17/2019,33,5,1,S,NW,,154,,,COHO,GOOD,590,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,SITKA,19037703,779559,R,COM CP,,TRAD,TROLL,8/18/2019,34,5,1,S,NW,,154,,,COHO,GOOD,610,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,HOONAH,19110052,663547,R,COM CP,,TRAD,TROLL,8/18/2019,34,5,1,S,NW,,,,,COHO,GOOD,635,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,HOONAH,19110052,663541,R,COM CP,,TRAD,TROLL,8/18/2019,34,5,1,S,NW,,,,,COHO,GOOD,689,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,SITKA,19037725,777381,R,COM CP,,TRAD,TROLL,8/19/2019,34,5,1,S,NW,,113,,,COHO,GOOD,615,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,SITKA,19037756,780097,R,COM CP,,TRAD,TROLL,8/21/2019,34,5,1,S,NW,,154,,,COHO,GOOD,600,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,SITKA,19037765,777509,R,COM CP,,TRAD,TROLL,8/21/2019,34,5,1,S,NW,,154,,,COHO,GOOD,600,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,SITKA,19037766,777512,R,COM CP,,TRAD,TROLL,8/21/2019,34,5,1,S,NW,,154,,,COHO,GOOD,630,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,CRAIG,19076647,792062,R,COM CP,,TRAD,TROLL,8/22/2019,34,5,1,S,SW,,103,70,,COHO,GOOD,605,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,2.05525,2.0758,2018,SMOLT
2019,SITKA,19037793,778848,R,COM CP,,TRAD,TROLL,8/26/2019,35,5,1,S,NW,,154,,,COHO,GOOD,540,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,SITKA,19037806,777546,R,COM CP,,TRAD,TROLL,8/28/2019,35,5,1,S,NW,,113,,,COHO,GOOD,580,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,SITKA,19037806,777540,R,COM CP,,TRAD,TROLL,8/28/2019,35,5,1,S,NW,,113,,,COHO,GOOD,605,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,SITKA,19037806,777541,R,COM CP,,TRAD,TROLL,8/28/2019,35,5,1,S,NW,,113,,,COHO,GOOD,645,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,HOONAH,19110065,663583,R,COM CP,,TRAD,TROLL,8/28/2019,35,5,1,S,NW,,,,,COHO,GOOD,650,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,SITKA,19037810,774578,R,COM CP,,TRAD,TROLL,8/29/2019,35,5,1,S,NW,,113,41,,COHO,GOOD,570,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,SITKA,19037811,774585,R,COM CP,,TRAD,TROLL,8/29/2019,35,5,1,S,NW,,113,41,,COHO,GOOD,590,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,SITKA,19037816,778862,R,COM CP,,TRAD,TROLL,8/29/2019,35,5,1,S,NW,,154,,,COHO,GOOD,580,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,CRAIG,19076684,792260,R,COM CP,,TRAD,TROLL,8/30/2019,35,5,1,S,SE,,105,50,,COHO,GOOD,640,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,1.94122,1.96063,2018,SMOLT
2019,SITKA,19037836,779612,R,COM CP,,TRAD,TROLL,8/30/2019,35,5,1,S,NW,,113,41,,COHO,GOOD,610,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,CRAIG,19076674,791526,R,COM CP,,TRAD,TROLL,8/30/2019,35,5,1,S,SW,,152,,,COHO,GOOD,630,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,2.05525,2.0758,2018,SMOLT
2019,SITKA,19037840,778897,R,COM CP,,TRAD,TROLL,8/30/2019,35,5,1,S,NW,,154,,,COHO,GOOD,660,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,SITKA,19037854,780345,R,COM CP,,TRAD,TROLL,8/31/2019,35,5,1,S,NW,,113,,,COHO,GOOD,570,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,SITKA,19037875,780391,R,COM CP,,TRAD,TROLL,9/1/2019,36,5,1,S,NW,,154,,,COHO,GOOD,605,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,SITKA,19037886,777598,R,COM CP,,TRAD,TROLL,9/1/2019,36,5,1,S,NW,,154,,,COHO,GOOD,660,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,SITKA,19037883,777583,R,COM CP,,TRAD,TROLL,9/2/2019,36,5,1,S,NW,,154,,,COHO,GOOD,610,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,KETCHIKAN,19066796,770871,R,COM CP,,TRAD,TROLL,9/4/2019,36,5,1,S,SE,,101,29,,COHO,GOOD,610,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,1.94122,1.96063,2018,SMOLT
2019,KETCHIKAN,19066802,770884,R,COM CP,,TRAD,TROLL,9/6/2019,36,5,1,S,SE,,101,29,,COHO,GOOD,655,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,1.94122,1.96063,2018,SMOLT
2019,WRANGELL,19126130,730787,R,COM CP,,TRAD,TROLL,9/6/2019,36,5,1,S,SE,,105,50,,COHO,GOOD,635,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,1.94122,1.96063,2018,SMOLT
2019,SITKA,19037915,777847,R,COM CP,,TRAD,TROLL,9/6/2019,36,5,1,S,NW,,154,,,COHO,GOOD,640,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,SITKA,19037958,778963,R,COM CP,,TRAD,TROLL,9/7/2019,36,5,1,S,NW,,113,,,COHO,GOOD,575,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,SITKA,19037934,778742,R,COM CP,,TRAD,TROLL,9/7/2019,36,5,1,S,NW,,113,,,COHO,GOOD,630,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,SITKA,19037937,779814,R,COM CP,,TRAD,TROLL,9/7/2019,36,5,1,S,NW,,154,,,COHO,GOOD,610,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,SITKA,19037945,778917,R,COM CP,,TRAD,TROLL,9/8/2019,37,5,1,S,NW,,154,,,COHO,GOOD,540,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,SITKA,19037945,778915,R,COM CP,,TRAD,TROLL,9/8/2019,37,5,1,S,NW,,154,,,COHO,GOOD,605,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,HOONAH,19110086,664002,R,COM CP,,TRAD,TROLL,9/8/2019,37,5,1,S,NW,,,,,COHO,GOOD,610,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,HOONAH,19110086,664008,R,COM CP,,TRAD,TROLL,9/8/2019,37,5,1,S,NW,,,,,COHO,GOOD,620,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
2019,HOONAH,19110079,663973,R,COM CP,,TRAD,TROLL,9/8/2019,37,5,1,S,NW,,,,,COHO,GOOD,650,2,45012,OK,,2016,AK,ADFG,W,(W) HUGH SMITH LK 101-30,HUGH SMITH LK 101-30,SINGLE INDEX,1.01,,5.01517,5.06532,2018,SMOLT
